partition,index,nodegr,black,hisp,age_20s,age_30s,age_40s,age_50s,educ,married,u74,u75,Treatment,Outcome,Propensity,Proba_if_Treated,Proba_if_Untreated,CATE,Recommendation
train,230,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.1284945273351376e-01,3.6376139521598816e-01,8.0324614048004150e-01,-4.3948474526405334e-01,0.0000000000000000e+00
train,231,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.8629559411899589e-01,9.4444704055786133e-01,4.0676456689834595e-01,5.3768247365951538e-01,1.0000000000000000e+00
train,232,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,2.7515243525562955e-01,9.8762297630310059e-01,9.8490923643112183e-01,2.7137398719787598e-03,0.0000000000000000e+00
train,233,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
train,234,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,0.0000000000000000e+00
train,235,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.3361560748699054e-01,9.8024302721023560e-01,8.7704211473464966e-01,1.0320091247558594e-01,0.0000000000000000e+00
train,236,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
train,237,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,238,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
train,239,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,240,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,3.9768251048190489e-01,7.1397948265075684e-01,5.9681493043899536e-01,1.1716455221176147e-01,0.0000000000000000e+00
train,241,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,9.8981827497482300e-01,8.8416469097137451e-01,1.0565358400344849e-01,0.0000000000000000e+00
train,242,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.9417345361143490e-01,9.8338806629180908e-01,7.1918004751205444e-01,2.6420801877975464e-01,1.0000000000000000e+00
train,243,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.0777387395160825e-01,6.6514468193054199e-01,5.7500422000885010e-01,9.0140461921691895e-02,0.0000000000000000e+00
train,244,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.0777387395160825e-01,6.6514468193054199e-01,5.7500422000885010e-01,9.0140461921691895e-02,0.0000000000000000e+00
train,245,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.3361560748699054e-01,7.9684871435165405e-01,4.8312389850616455e-01,3.1372481584548950e-01,1.0000000000000000e+00
train,246,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,247,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.7611574292244407e-01,8.0487191677093506e-01,2.2520321607589722e-01,5.7966870069503784e-01,1.0000000000000000e+00
train,248,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2435434213366565e-01,5.6444448232650757e-01,6.7772483825683594e-01,-1.1328035593032837e-01,0.0000000000000000e+00
train,249,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
train,250,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.8283295658128953e-01,8.6060988903045654e-01,4.4443708658218384e-01,4.1617280244827271e-01,1.0000000000000000e+00
train,251,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.1284945273351376e-01,9.7513401508331299e-01,9.4387012720108032e-01,3.1263887882232666e-02,0.0000000000000000e+00
train,252,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.4524470612585506e-01,7.4216401576995850e-01,8.2990854978561401e-01,-8.7744534015655518e-02,0.0000000000000000e+00
train,253,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,8.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.1284945273351376e-01,3.6376139521598816e-01,8.0324614048004150e-01,-4.3948474526405334e-01,0.0000000000000000e+00
train,254,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,5.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.2818362619662048e-01,8.7483167648315430e-01,4.3862980604171753e-01,4.3620187044143677e-01,1.0000000000000000e+00
train,255,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,9.8981827497482300e-01,8.8416469097137451e-01,1.0565358400344849e-01,0.0000000000000000e+00
train,256,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
train,257,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.7611574292244407e-01,9.8764413595199585e-01,2.4744339287281036e-01,7.4020075798034668e-01,1.0000000000000000e+00
train,258,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.9417345361143490e-01,9.8338806629180908e-01,7.1918004751205444e-01,2.6420801877975464e-01,1.0000000000000000e+00
train,259,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.8629559411899589e-01,9.7651857137680054e-01,1.2899783253669739e-01,8.4752070903778076e-01,1.0000000000000000e+00
train,260,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
train,261,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8180567084521615e-01,7.1638840436935425e-01,4.4373023509979248e-01,2.7265816926956177e-01,1.0000000000000000e+00
train,262,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,8.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.8049510873215080e-01,9.0440899133682251e-01,9.7112613916397095e-01,-6.6717147827148438e-02,0.0000000000000000e+00
train,263,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.4051824477777259e-01,7.4237579107284546e-01,5.6702619791030884e-01,1.7534959316253662e-01,1.0000000000000000e+00
train,264,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.0777387395160825e-01,6.6514468193054199e-01,5.7500422000885010e-01,9.0140461921691895e-02,0.0000000000000000e+00
train,265,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,266,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.8133444836002045e-01,7.7923041582107544e-01,4.3644329905509949e-01,3.4278711676597595e-01,1.0000000000000000e+00
train,267,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,268,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.0290689107462171e-01,9.8830109834671021e-01,9.3346160650253296e-01,5.4839491844177246e-02,0.0000000000000000e+00
train,269,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,1,3.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.5732584043861493e-01,8.7933897972106934e-01,7.4014484882354736e-01,1.3919413089752197e-01,1.0000000000000000e+00
train,270,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
train,271,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,272,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4051824477777259e-01,6.6424775123596191e-01,5.3489536046981812e-01,1.2935239076614380e-01,1.0000000000000000e+00
train,273,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9782861984205309e-01,9.5570552349090576e-01,7.3906421661376953e-01,2.1664130687713623e-01,1.0000000000000000e+00
train,274,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.2197310716758660e-01,6.3351559638977051e-01,8.8523787260055542e-01,-2.5172227621078491e-01,0.0000000000000000e+00
train,275,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2435434213366565e-01,5.6444448232650757e-01,6.7772483825683594e-01,-1.1328035593032837e-01,0.0000000000000000e+00
train,276,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
train,277,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,8.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,2.6098162614349391e-01,9.7316497564315796e-01,8.8513988256454468e-01,8.8025093078613281e-02,0.0000000000000000e+00
train,278,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0271789569782246e-01,5.6789040565490723e-01,6.0445088148117065e-01,-3.6560475826263428e-02,0.0000000000000000e+00
train,279,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,7.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.3829540665010555e-01,6.0958844423294067e-01,8.5845738649368286e-01,-2.4886894226074219e-01,0.0000000000000000e+00
train,280,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9417345361143490e-01,9.8338806629180908e-01,7.1918004751205444e-01,2.6420801877975464e-01,1.0000000000000000e+00
train,281,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.2035734374304751e-01,6.9610530138015747e-01,6.2967139482498169e-01,6.6433906555175781e-02,0.0000000000000000e+00
train,282,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.8129827484087090e-01,8.3040857315063477e-01,5.6153666973114014e-01,2.6887190341949463e-01,1.0000000000000000e+00
train,283,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,5.9743325304494177e-01,7.1874105930328369e-01,9.0070712566375732e-01,-1.8196606636047363e-01,0.0000000000000000e+00
train,284,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.0545283669937167e-01,6.5580379962921143e-01,8.8154357671737671e-01,-2.2573977708816528e-01,0.0000000000000000e+00
train,285,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,8.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.3591339144221047e-01,9.8839426040649414e-01,3.4467253088951111e-01,6.4372169971466064e-01,1.0000000000000000e+00
train,286,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.3000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9328727778598613e-01,9.2228811979293823e-01,6.8389463424682617e-01,2.3839348554611206e-01,1.0000000000000000e+00
train,287,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2435434213366565e-01,5.6444448232650757e-01,6.7772483825683594e-01,-1.1328035593032837e-01,0.0000000000000000e+00
train,288,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7639793998259347e-01,7.5692278146743774e-01,3.1444135308265686e-01,4.4248142838478088e-01,1.0000000000000000e+00
train,289,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,290,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.1000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1977419831855181e-01,5.9004485607147217e-01,5.7295423746109009e-01,1.7090618610382080e-02,0.0000000000000000e+00
train,291,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.3000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.9328727778598613e-01,9.2228811979293823e-01,6.8389463424682617e-01,2.3839348554611206e-01,1.0000000000000000e+00
train,292,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,1,0,4.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,6.9845637331340260e-01,9.7751212120056152e-01,9.4085061550140381e-01,3.6661505699157715e-02,0.0000000000000000e+00
train,293,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,294,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.0000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.8653717374670680e-01,7.2880709171295166e-01,5.4385071992874146e-01,1.8495637178421021e-01,1.0000000000000000e+00
train,295,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1,0,0,0,1.1000000000000000e+01,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,2.8490769551756490e-01,8.1369960308074951e-01,9.3709403276443481e-01,-1.2339442968368530e-01,0.0000000000000000e+00
train,296,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,297,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4206958234633804e-01,9.0600782632827759e-01,3.2204464077949524e-01,5.8396315574645996e-01,1.0000000000000000e+00
train,298,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
train,299,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.8629559411899589e-01,9.4444704055786133e-01,4.0676456689834595e-01,5.3768247365951538e-01,1.0000000000000000e+00
train,300,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,3.2435434213366565e-01,5.6444448232650757e-01,6.7772483825683594e-01,-1.1328035593032837e-01,0.0000000000000000e+00
train,301,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,2.0927640504364262e-01,9.6250498294830322e-01,9.6273386478424072e-01,-2.2888183593750000e-04,0.0000000000000000e+00
train,302,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.8133444836002045e-01,7.7923041582107544e-01,4.3644329905509949e-01,3.4278711676597595e-01,1.0000000000000000e+00
train,303,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,9.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2896836156794690e-01,7.5765627622604370e-01,6.5057963132858276e-01,1.0707664489746094e-01,0.0000000000000000e+00
train,304,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,1.0000000000000000e+01,1.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0286461767500359e-01,9.6604984998703003e-01,6.5295171737670898e-01,3.1309813261032104e-01,1.0000000000000000e+00
train,305,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,0,0,0,1.0000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8133444836002045e-01,7.7923041582107544e-01,4.3644329905509949e-01,3.4278711676597595e-01,1.0000000000000000e+00
train,306,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,1.2000000000000000e+01,0.0000000000000000e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,4.9853125135459547e-01,7.5889474153518677e-01,4.5330956578254700e-01,3.0558517575263977e-01,1.0000000000000000e+00
